Farmer_ID,Farmer_Name,Location,Crop,Season,Quantity_Produced,Quantity_Sold,Market_Price,Date_of_Sale,Demand_Index,Recommended_Crop
F1397,Darshit S.,Bihar,Mustard,Rabi,4256,4100,50,2023-08-17,7,Cotton
F1398,Sumer S.,Karnataka,Soybean,Rabi,1649,1540,54,2024-02-15,6,Soybean
F1399,Nishith S.,Madhya Pradesh,Rice,Rabi,3698,3685,25,2024-05-24,3,Mustard
F1400,Divij R.,Rajasthan,Wheat,Kharif,2949,2814,25,2024-05-22,8,Rice
F1401,Shaan C.,Bihar,Soybean,Rabi,3358,3179,45,2022-10-16,4,Tomato
F1402,Sahil R.,Uttar Pradesh,Onion,Rabi,1364,1216,30,2023-04-06,1,Cotton
F1403,Alia D.,Karnataka,Wheat,Kharif,3937,3930,26,2022-03-30,3,Soybean
F1404,Ishita U.,Karnataka,Wheat,Zaid,4725,4527,29,2024-07-19,9,Wheat
F1405,Emir G.,Bihar,Potato,Rabi,4515,4486,18,2023-08-18,3,Potato
F1406,Raghav S.,Karnataka,Wheat,Zaid,2573,2527,21,2022-07-11,5,Groundnut
F1407,Zain C.,Karnataka,Mustard,Kharif,3865,3846,54,2024-03-18,1,Maize
F1408,Elakshi H.,Maharashtra,Bajra,Zaid,4329,4318,18,2023-08-30,9,Sugarcane
F1409,Alia C.,Rajasthan,Rice,Kharif,2407,2381,31,2022-06-10,7,Soybean
F1410,Myra K.,Gujarat,Tomato,Rabi,3026,2873,10,2022-03-20,7,Rice
F1411,Misha K.,Rajasthan,Tomato,Zaid,2613,2521,14,2023-12-04,3,Wheat
F1412,Shalv B.,Punjab,Rice,Kharif,3299,3163,26,2022-05-09,8,Wheat
F1413,Aradhya R.,Uttar Pradesh,Tomato,Kharif,4501,4497,13,2023-05-20,1,Wheat
F1414,Gokul R.,Rajasthan,Bajra,Kharif,2697,2570,26,2022-02-05,4,Tomato
F1415,Seher S.,Rajasthan,Cotton,Kharif,4959,4807,65,2023-04-28,2,Onion
F1416,Ela H.,Gujarat,Soybean,Kharif,3363,3215,54,2023-06-07,1,Cotton
F1417,Ritvik K.,Gujarat,Maize,Rabi,4907,4874,25,2022-01-21,6,Maize
F1418,Umang G.,Karnataka,Rice,Rabi,803,658,26,2023-07-09,6,Wheat
F1419,Khushi K.,Punjab,Potato,Rabi,1837,1724,18,2022-04-18,2,Maize
F1420,Alia G.,Uttar Pradesh,Maize,Kharif,1296,1236,20,2022-11-24,3,Rice
F1421,Kabir G.,Madhya Pradesh,Sugarcane,Rabi,2293,2224,5,2022-07-16,7,Mustard
F1422,Vaibhav K.,Bihar,Potato,Rabi,2145,2086,23,2022-05-09,3,Maize
F1423,Hridaan L.,Uttar Pradesh,Cotton,Rabi,4915,4846,60,2024-07-19,6,Rice
F1424,Manjari W.,Bihar,Wheat,Kharif,4692,4538,30,2022-12-17,5,Bajra
F1425,Rohan B.,Rajasthan,Soybean,Kharif,4696,4675,48,2022-02-15,1,Potato
F1426,Aniruddh W.,Maharashtra,Groundnut,Zaid,4649,4634,56,2022-10-31,7,Wheat
F1427,Saksham C.,Gujarat,Maize,Kharif,1292,1133,26,2022-06-18,9,Maize
F1428,Yuvaan K.,Madhya Pradesh,Sugarcane,Rabi,1203,1201,3,2023-08-13,5,Maize
F1429,Azad S.,Gujarat,Soybean,Rabi,4423,4267,45,2023-06-08,1,Tomato
F1430,Aarna K.,Punjab,Groundnut,Zaid,3021,2950,46,2022-03-20,10,Mustard
F1431,Reyansh G.,Madhya Pradesh,Maize,Rabi,2021,1860,25,2023-11-30,2,Onion
F1432,Pranay D.,Punjab,Wheat,Kharif,2693,2588,22,2023-11-30,5,Groundnut
F1433,Tara K.,Maharashtra,Sugarcane,Rabi,1627,1608,3,2023-01-03,5,Onion
F1434,Ritvik R.,Bihar,Cotton,Rabi,4238,4209,72,2022-04-17,7,Onion
F1435,Suhana D.,Bihar,Potato,Rabi,2712,2706,16,2023-02-12,3,Onion
F1436,Rasha S.,Maharashtra,Potato,Zaid,4430,4282,19,2023-10-15,3,Mustard
F1437,Riya B.,Bihar,Groundnut,Rabi,3666,3596,65,2023-03-29,9,Maize
F1438,Dharmajan D.,Maharashtra,Potato,Kharif,4566,4534,22,2023-02-11,7,Bajra
F1439,Saira B.,Madhya Pradesh,Groundnut,Zaid,2555,2445,57,2023-12-06,5,Onion
F1440,Dhanush B.,Gujarat,Tomato,Rabi,3358,3203,8,2024-07-05,3,Mustard
F1441,Amira A.,Maharashtra,Potato,Rabi,4079,3882,23,2024-05-13,1,Sugarcane
F1442,Lakshay L.,Gujarat,Cotton,Kharif,1043,950,58,2024-02-05,6,Cotton
F1443,Riaan B.,Maharashtra,Wheat,Zaid,4144,4048,20,2022-05-04,3,Tomato
F1444,Badal K.,Bihar,Rice,Rabi,2969,2893,27,2024-05-28,10,Cotton
F1445,Riaan S.,Karnataka,Onion,Zaid,4156,4021,27,2023-12-27,1,Onion
F1446,Diya G.,Uttar Pradesh,Onion,Kharif,1407,1399,26,2023-04-23,5,Maize
F1447,Yashvi B.,Uttar Pradesh,Bajra,Rabi,1163,1110,19,2023-02-22,2,Soybean
F1448,Inaaya  D.,Karnataka,Cotton,Rabi,1636,1579,72,2024-04-04,10,Bajra
F1449,Advika C.,Punjab,Soybean,Kharif,1989,1941,53,2024-05-14,6,Bajra
F1450,Miraan D.,Maharashtra,Onion,Kharif,4850,4848,14,2023-06-21,4,Soybean
F1451,Charvi B.,Karnataka,Rice,Zaid,1957,1816,28,2022-02-28,7,Wheat
F1452,Zain D.,Bihar,Rice,Kharif,3940,3844,27,2023-05-06,9,Tomato
F1453,Armaan K.,Bihar,Bajra,Kharif,4824,4664,21,2022-04-17,4,Soybean
F1454,Urvi D.,Punjab,Onion,Kharif,3810,3613,22,2022-06-23,9,Maize
F1455,Amani J.,Maharashtra,Groundnut,Zaid,2742,2738,49,2023-05-12,7,Mustard
F1456,Navya B.,Gujarat,Cotton,Zaid,3493,3319,62,2023-09-13,4,Cotton
F1457,Yuvaan C.,Uttar Pradesh,Tomato,Kharif,2896,2843,10,2023-11-15,9,Tomato
F1458,Siya K.,Rajasthan,Maize,Rabi,4806,4674,28,2024-06-16,9,Soybean
F1459,Aaina B.,Karnataka,Bajra,Zaid,4588,4412,20,2022-09-29,10,Potato
F1460,Devansh B.,Karnataka,Bajra,Rabi,1308,1109,20,2024-04-07,2,Potato
F1461,Ranbir D.,Rajasthan,Onion,Zaid,2904,2869,14,2022-06-15,6,Mustard
F1462,Alia K.,Maharashtra,Rice,Kharif,2696,2563,32,2022-01-14,7,Onion
F1463,Indrajit B.,Bihar,Mustard,Kharif,4686,4589,45,2022-03-16,3,Rice
F1464,Sara T.,Uttar Pradesh,Sugarcane,Rabi,2843,2656,3,2022-11-04,10,Wheat
F1465,Jivika B.,Punjab,Wheat,Zaid,951,869,27,2023-03-06,4,Potato
F1466,Aarna K.,Rajasthan,Cotton,Kharif,1914,1882,65,2023-11-08,2,Tomato
F1467,Vivaan T.,Karnataka,Onion,Kharif,2326,2315,18,2024-01-06,4,Groundnut
F1468,Taran S.,Punjab,Soybean,Rabi,1345,1208,48,2022-04-02,6,Tomato
F1469,Reyansh B.,Gujarat,Mustard,Zaid,2933,2895,55,2023-05-29,5,Sugarcane
F1470,Vihaan M.,Punjab,Wheat,Zaid,3774,3609,26,2023-10-09,1,Bajra
F1471,Aarav J.,Rajasthan,Sugarcane,Zaid,2238,2192,3,2023-03-07,1,Cotton
F1472,Priyansh R.,Maharashtra,Groundnut,Zaid,1036,1017,46,2023-08-03,5,Tomato
F1473,Uthkarsh W.,Gujarat,Wheat,Kharif,4756,4633,23,2024-04-07,6,Groundnut
F1474,Jayan R.,Bihar,Bajra,Kharif,879,705,23,2022-07-02,4,Potato
F1475,Himmat M.,Maharashtra,Onion,Kharif,945,886,13,2023-10-28,2,Groundnut
F1476,Dishani R.,Punjab,Wheat,Kharif,1439,1386,29,2024-05-17,3,Tomato
F1477,Mishti M.,Karnataka,Bajra,Rabi,2158,2015,22,2023-09-14,10,Tomato
F1478,Uthkarsh D.,Gujarat,Rice,Rabi,2787,2760,34,2023-07-09,1,Soybean
F1479,Charvi A.,Rajasthan,Maize,Rabi,1629,1620,25,2023-12-25,4,Wheat
F1480,Elakshi B.,Madhya Pradesh,Bajra,Kharif,2665,2604,26,2024-04-24,6,Wheat
F1481,Oorja B.,Karnataka,Bajra,Kharif,4420,4258,20,2024-02-21,4,Rice
F1482,Shamik M.,Madhya Pradesh,Sugarcane,Zaid,3023,2990,4,2023-06-05,8,Potato
F1483,Tara G.,Maharashtra,Potato,Kharif,4101,4042,22,2024-05-18,10,Wheat
F1484,Mahika S.,Madhya Pradesh,Wheat,Zaid,1435,1242,24,2023-06-07,10,Maize
F1485,Prisha W.,Rajasthan,Bajra,Rabi,2213,2144,26,2024-03-14,3,Rice
F1486,Ahana  V.,Bihar,Cotton,Kharif,3727,3559,74,2023-01-12,10,Cotton
F1487,Saira C.,Maharashtra,Wheat,Kharif,2808,2753,23,2022-11-23,5,Sugarcane
F1488,Reyansh S.,Maharashtra,Sugarcane,Rabi,1212,1126,4,2024-04-26,7,Onion
F1489,Rhea H.,Maharashtra,Cotton,Kharif,2808,2711,55,2022-09-05,5,Maize
F1490,Aarush M.,Bihar,Groundnut,Rabi,2481,2315,60,2023-04-19,1,Onion
F1491,Aaina G.,Gujarat,Mustard,Zaid,4013,3818,49,2022-02-09,1,Onion
F1492,Anvi T.,Punjab,Soybean,Rabi,2840,2653,53,2022-11-05,9,Soybean
F1493,Kabir Y.,Maharashtra,Onion,Rabi,3395,3278,15,2024-06-15,8,Groundnut
F1494,Baiju S.,Bihar,Wheat,Rabi,4815,4802,27,2023-10-09,10,Bajra
F1495,Purab G.,Gujarat,Sugarcane,Zaid,4258,4171,3,2023-07-07,4,Soybean
F1496,Tarini S.,Gujarat,Mustard,Zaid,2402,2353,59,2022-11-06,1,Groundnut
F1497,Ahana  B.,Gujarat,Potato,Zaid,4141,4104,19,2023-10-06,3,Maize
F1498,Aaryahi E.,Rajasthan,Maize,Kharif,4798,4769,25,2024-01-10,7,Sugarcane
F1499,Raghav R.,Bihar,Onion,Rabi,2838,2741,10,2022-12-09,10,Maize
F1500,Nirvi S.,Madhya Pradesh,Rice,Kharif,1880,1703,25,2024-05-23,7,Sugarcane
F1501,Mishti C.,Rajasthan,Maize,Rabi,3384,3192,23,2022-05-15,2,Sugarcane
F1502,Priyansh D.,Bihar,Bajra,Rabi,2225,2140,24,2022-04-18,6,Soybean
F1503,Vivaan A.,Karnataka,Tomato,Zaid,4221,4162,8,2022-01-22,1,Onion
F1504,Mannat C.,Bihar,Onion,Kharif,3926,3907,12,2022-06-01,6,Maize
F1505,Ojas R.,Madhya Pradesh,Wheat,Zaid,4746,4664,20,2024-07-04,2,Rice
F1506,Arnav D.,Madhya Pradesh,Bajra,Rabi,4208,4054,18,2022-09-25,2,Groundnut
F1507,Vardaniya R.,Karnataka,Onion,Rabi,1840,1824,15,2023-11-11,9,Mustard
F1508,Renee K.,Rajasthan,Bajra,Kharif,4001,3876,24,2024-04-02,9,Mustard
F1509,Zain S.,Bihar,Cotton,Rabi,4741,4584,57,2024-05-30,10,Soybean
F1510,Ishaan R.,Madhya Pradesh,Rice,Rabi,3461,3269,32,2023-01-27,10,Cotton
F1511,Raunak W.,Rajasthan,Groundnut,Zaid,2078,1919,53,2023-04-29,8,Rice
F1512,Piya U.,Maharashtra,Onion,Kharif,1366,1353,19,2022-10-03,3,Cotton
F1513,Reyansh K.,Bihar,Tomato,Rabi,4674,4558,13,2022-10-18,8,Maize
F1514,Renee M.,Gujarat,Cotton,Zaid,4197,4190,71,2023-04-02,5,Mustard
F1515,Aniruddh V.,Punjab,Onion,Rabi,4930,4742,19,2023-12-26,8,Wheat
F1516,Samiha B.,Punjab,Cotton,Zaid,1361,1318,59,2024-03-06,10,Bajra
F1517,Dishani K.,Maharashtra,Onion,Kharif,3452,3290,22,2023-02-25,2,Cotton
F1518,Neelofar S.,Bihar,Sugarcane,Kharif,2618,2585,5,2023-02-01,4,Onion
F1519,Vardaniya R.,Gujarat,Bajra,Kharif,2134,2073,22,2022-11-25,7,Bajra
F1520,Mehul T.,Madhya Pradesh,Potato,Kharif,805,629,24,2024-05-30,4,Tomato
F1521,Anika V.,Rajasthan,Cotton,Rabi,4681,4494,72,2022-02-09,3,Potato
F1522,Anahita S.,Bihar,Cotton,Kharif,4313,4156,55,2022-09-10,1,Soybean
F1523,Romil G.,Rajasthan,Maize,Rabi,3621,3473,18,2022-12-29,7,Rice
F1524,Pranay B.,Karnataka,Potato,Rabi,3240,3101,20,2024-07-05,5,Tomato
F1525,Hazel K.,Uttar Pradesh,Potato,Rabi,1242,1241,17,2024-03-26,5,Cotton
F1526,Dhruv B.,Maharashtra,Soybean,Zaid,3610,3415,45,2023-09-07,6,Wheat
F1527,Pihu U.,Madhya Pradesh,Bajra,Zaid,2375,2371,22,2023-01-17,7,Rice
F1528,Samaira R.,Bihar,Mustard,Kharif,2577,2503,45,2024-05-04,4,Sugarcane
F1529,Samiha B.,Rajasthan,Wheat,Kharif,2967,2874,29,2022-10-05,6,Tomato
F1530,Tiya S.,Karnataka,Sugarcane,Kharif,3381,3360,3,2022-11-25,2,Wheat
F1531,Saksham A.,Maharashtra,Tomato,Zaid,971,967,20,2024-05-10,1,Sugarcane
F1532,Tarini S.,Punjab,Potato,Zaid,1867,1678,14,2022-10-11,6,Mustard
F1533,Prerak S.,Maharashtra,Cotton,Rabi,4957,4829,72,2024-03-29,5,Rice
F1534,Divit D.,Karnataka,Potato,Rabi,3325,3320,15,2024-03-24,1,Cotton
F1535,Faiyaz R.,Rajasthan,Rice,Zaid,4383,4353,32,2023-08-16,6,Onion
F1536,Pranay G.,Maharashtra,Wheat,Zaid,935,931,30,2023-11-29,5,Cotton
F1537,Dhanush V.,Gujarat,Rice,Zaid,3340,3332,29,2022-11-01,5,Tomato
F1538,Aniruddh K.,Karnataka,Cotton,Kharif,2175,2038,55,2023-05-10,5,Sugarcane
F1539,Saira K.,Bihar,Wheat,Kharif,2053,1907,25,2022-09-12,10,Cotton
F1540,Divij D.,Karnataka,Mustard,Rabi,1451,1329,53,2023-09-03,4,Maize
F1541,Vivaan M.,Gujarat,Sugarcane,Kharif,2255,2145,5,2022-01-04,4,Maize
F1542,Divij B.,Gujarat,Bajra,Kharif,2503,2378,22,2024-06-07,1,Tomato
F1543,Ira D.,Madhya Pradesh,Groundnut,Rabi,1499,1453,46,2022-11-07,9,Tomato
F1544,Shlok J.,Maharashtra,Rice,Rabi,2771,2652,26,2024-07-01,5,Mustard
F1545,Vardaniya L.,Punjab,Onion,Zaid,3339,3165,27,2024-04-26,5,Bajra
F1546,Purab B.,Karnataka,Cotton,Rabi,2087,2019,74,2024-03-21,10,Soybean
F1547,Heer M.,Punjab,Potato,Rabi,4868,4721,14,2023-09-14,2,Soybean
F1548,Alia K.,Punjab,Rice,Kharif,3142,2975,25,2022-08-09,5,Sugarcane
F1549,Jiya D.,Karnataka,Mustard,Kharif,4062,3976,54,2022-03-31,3,Potato
F1550,Charvi G.,Uttar Pradesh,Bajra,Rabi,3045,2939,26,2022-05-25,8,Bajra
F1551,Tarini D.,Karnataka,Mustard,Rabi,4955,4826,51,2023-09-27,2,Sugarcane
F1552,Indranil S.,Madhya Pradesh,Rice,Rabi,2963,2880,26,2023-04-20,6,Wheat
F1553,Dhanuk B.,Rajasthan,Rice,Kharif,3560,3378,29,2023-12-17,7,Onion
F1554,Shayak S.,Karnataka,Wheat,Kharif,3107,3103,28,2023-12-18,6,Wheat
F1555,Nirvaan Y.,Karnataka,Groundnut,Kharif,3088,2956,52,2024-03-21,7,Tomato
F1556,Divit S.,Karnataka,Sugarcane,Zaid,3140,2962,4,2022-10-14,10,Onion
F1557,Seher T.,Uttar Pradesh,Soybean,Zaid,2796,2788,44,2022-06-11,4,Mustard
F1558,Advik K.,Bihar,Potato,Kharif,2784,2635,14,2022-10-01,4,Soybean
F1559,Faiyaz B.,Karnataka,Tomato,Zaid,833,778,19,2022-06-29,7,Bajra
F1560,Prisha B.,Maharashtra,Onion,Rabi,1040,918,28,2024-01-25,10,Tomato
F1561,Madhav D.,Uttar Pradesh,Tomato,Kharif,4501,4424,16,2023-08-29,6,Tomato
F1562,Dishani B.,Rajasthan,Maize,Rabi,4117,3926,19,2024-07-23,4,Mustard
F1563,Indrans A.,Bihar,Sugarcane,Zaid,2177,2105,4,2023-10-06,7,Onion
F1564,Divit T.,Gujarat,Bajra,Zaid,4050,3890,20,2022-09-08,3,Groundnut
F1565,Ojas A.,Rajasthan,Cotton,Rabi,4300,4250,73,2024-01-12,9,Maize
F1566,Tushar T.,Uttar Pradesh,Onion,Kharif,3371,3179,13,2022-07-19,5,Tomato
F1567,Uthkarsh S.,Madhya Pradesh,Rice,Zaid,3813,3792,33,2022-11-20,2,Sugarcane
F1568,Zoya H.,Karnataka,Maize,Rabi,3789,3654,24,2023-04-16,6,Potato
F1569,Shamik R.,Maharashtra,Groundnut,Zaid,4624,4463,49,2023-09-26,3,Groundnut
F1570,Emir K.,Uttar Pradesh,Tomato,Kharif,3817,3773,14,2023-09-17,4,Groundnut
F1571,Mohanlal M.,Maharashtra,Sugarcane,Zaid,1671,1635,5,2023-12-03,3,Sugarcane
F1572,Krish T.,Karnataka,Cotton,Kharif,1425,1249,65,2022-02-13,10,Sugarcane
F1573,Indranil B.,Gujarat,Bajra,Rabi,1224,1212,26,2023-05-21,6,Maize
F1574,Baiju W.,Gujarat,Onion,Zaid,1983,1921,23,2022-10-08,9,Wheat
F1575,Charvi I.,Karnataka,Wheat,Zaid,1804,1692,23,2023-05-28,4,Rice
F1576,Ayesha B.,Karnataka,Cotton,Zaid,1670,1667,57,2023-11-02,1,Mustard
F1577,Kaira J.,Rajasthan,Soybean,Rabi,1283,1226,55,2023-05-03,3,Cotton
F1578,Purab D.,Madhya Pradesh,Wheat,Zaid,3450,3305,29,2024-04-23,7,Sugarcane
F1579,Tarini K.,Maharashtra,Potato,Kharif,3416,3352,14,2022-09-07,9,Maize
F1580,Prerak B.,Bihar,Sugarcane,Zaid,2511,2501,4,2024-07-27,4,Maize
F1581,Oorja B.,Madhya Pradesh,Onion,Kharif,977,975,14,2023-11-30,10,Maize
F1582,Veer W.,Punjab,Mustard,Kharif,4311,4165,60,2022-08-21,3,Tomato
F1583,Myra S.,Rajasthan,Bajra,Rabi,2487,2462,26,2024-06-26,1,Cotton
F1584,Bhamini C.,Karnataka,Maize,Rabi,4017,3911,25,2022-08-09,3,Mustard
F1585,Vivaan L.,Punjab,Mustard,Zaid,3330,3311,49,2024-05-28,8,Maize
F1586,Fateh G.,Bihar,Soybean,Zaid,1912,1773,51,2023-02-08,1,Maize
F1587,Uthkarsh G.,Punjab,Bajra,Rabi,1699,1630,18,2024-02-19,7,Bajra
F1588,Charvi A.,Bihar,Bajra,Zaid,4933,4746,20,2022-09-28,8,Potato
F1589,Tara B.,Uttar Pradesh,Soybean,Kharif,1014,816,42,2022-09-11,8,Sugarcane
F1590,Ayesha B.,Madhya Pradesh,Maize,Zaid,1539,1500,20,2022-08-06,7,Mustard
F1591,Saksham K.,Rajasthan,Mustard,Zaid,3796,3658,51,2022-12-04,2,Rice
F1592,Nitya B.,Maharashtra,Cotton,Kharif,2933,2778,72,2022-12-09,9,Groundnut
F1593,Raghav K.,Punjab,Sugarcane,Zaid,4176,4137,3,2023-06-13,2,Groundnut
F1594,Advika B.,Karnataka,Potato,Rabi,4911,4741,25,2023-02-16,3,Cotton
F1595,Dhanush K.,Maharashtra,Rice,Zaid,2028,1925,26,2024-04-02,8,Soybean
F1596,Yuvaan A.,Uttar Pradesh,Groundnut,Zaid,4283,4168,55,2023-10-10,7,Wheat
F1597,Mehul G.,Maharashtra,Soybean,Zaid,4733,4701,54,2023-01-30,9,Soybean
F1598,Divit V.,Punjab,Onion,Zaid,923,886,27,2023-02-24,3,Tomato
F1599,Kiaan V.,Gujarat,Potato,Rabi,971,808,17,2023-11-24,2,Soybean
F1600,Jivika C.,Madhya Pradesh,Sugarcane,Rabi,3197,3176,4,2023-07-16,2,Wheat
F1601,Adira G.,Uttar Pradesh,Onion,Rabi,2214,2084,20,2023-08-19,2,Cotton
F1602,Eva T.,Bihar,Soybean,Kharif,2360,2256,48,2022-02-18,9,Tomato
F1603,Ehsaan A.,Madhya Pradesh,Bajra,Kharif,4664,4555,21,2024-02-21,2,Tomato
F1604,Farhan B.,Rajasthan,Bajra,Zaid,4401,4322,22,2024-01-09,3,Bajra
F1605,Jivika S.,Uttar Pradesh,Rice,Kharif,4645,4512,28,2022-03-10,3,Wheat
F1606,Bhamini S.,Rajasthan,Soybean,Kharif,1809,1612,47,2023-04-23,6,Sugarcane
F1607,Nehmat C.,Punjab,Cotton,Kharif,3572,3500,67,2022-11-22,2,Groundnut
F1608,Vidur H.,Rajasthan,Potato,Rabi,2676,2554,13,2023-10-17,8,Onion
F1609,Neysa C.,Maharashtra,Groundnut,Zaid,3226,3213,65,2023-02-06,9,Maize
F1610,Anahi Y.,Karnataka,Groundnut,Kharif,3137,3130,65,2023-02-06,5,Rice
F1611,Shray R.,Gujarat,Potato,Zaid,2991,2858,14,2022-04-03,7,Wheat
F1612,Jayant B.,Madhya Pradesh,Bajra,Zaid,2059,1889,25,2023-01-29,10,Cotton
F1613,Urvi S.,Madhya Pradesh,Sugarcane,Rabi,4111,3998,3,2022-03-01,3,Soybean
F1614,Neysa T.,Gujarat,Mustard,Rabi,1720,1673,59,2024-01-20,3,Cotton
F1615,Prerak S.,Bihar,Tomato,Rabi,1331,1255,12,2024-04-16,4,Tomato
F1616,Tiya K.,Bihar,Maize,Kharif,2890,2843,22,2022-10-11,8,Tomato
F1617,Advika S.,Madhya Pradesh,Wheat,Zaid,3530,3455,28,2023-07-03,1,Wheat
F1618,Zeeshan A.,Uttar Pradesh,Groundnut,Kharif,1992,1793,58,2022-06-22,5,Cotton
F1619,Jhanvi M.,Bihar,Wheat,Zaid,3878,3836,25,2022-09-05,2,Groundnut
F1620,Manikya S.,Punjab,Tomato,Kharif,3424,3358,17,2022-08-08,2,Rice
F1621,Anay W.,Uttar Pradesh,Maize,Zaid,4393,4363,23,2023-02-09,10,Potato
F1622,Nayantara S.,Maharashtra,Rice,Kharif,4644,4448,33,2023-09-06,6,Tomato
F1623,Hiran S.,Rajasthan,Onion,Zaid,1739,1650,12,2024-01-02,7,Groundnut
F1624,Faiyaz K.,Karnataka,Rice,Zaid,4150,3981,32,2023-04-16,9,Cotton
F1625,Ayesha J.,Maharashtra,Potato,Zaid,3440,3294,13,2022-05-16,9,Potato
F1626,Jivin V.,Karnataka,Wheat,Zaid,1100,988,28,2024-02-05,9,Wheat
F1627,Myra B.,Punjab,Sugarcane,Rabi,4346,4313,4,2024-05-11,2,Rice
F1628,Aradhya S.,Bihar,Soybean,Rabi,4226,4212,41,2022-06-09,9,Cotton
F1629,Aarna C.,Maharashtra,Tomato,Zaid,2762,2729,10,2023-08-14,1,Bajra
F1630,Divit K.,Madhya Pradesh,Groundnut,Kharif,3393,3289,55,2023-09-19,2,Potato
F1631,Kimaya D.,Uttar Pradesh,Cotton,Zaid,2055,1946,62,2022-01-14,6,Rice
F1632,Aarav S.,Maharashtra,Rice,Rabi,2812,2808,27,2024-04-27,6,Rice
F1633,Tejas S.,Gujarat,Cotton,Rabi,3824,3774,65,2022-11-29,6,Wheat
F1634,Aniruddh B.,Gujarat,Sugarcane,Rabi,4836,4745,5,2023-06-01,5,Onion
F1635,Keya G.,Bihar,Maize,Zaid,949,811,19,2022-01-22,10,Mustard
F1636,Bhamini K.,Punjab,Sugarcane,Kharif,4566,4464,5,2023-08-22,4,Groundnut
F1637,Advika D.,Punjab,Sugarcane,Rabi,2169,2093,3,2022-05-07,5,Onion
F1638,Vardaniya D.,Uttar Pradesh,Wheat,Kharif,1950,1927,27,2024-02-23,4,Wheat
F1639,Nishith K.,Karnataka,Cotton,Kharif,2228,2204,60,2024-07-07,7,Mustard
F1640,Zoya S.,Maharashtra,Sugarcane,Zaid,3459,3323,4,2022-09-01,8,Rice
F1641,Madhup S.,Rajasthan,Maize,Rabi,1630,1556,20,2022-02-10,5,Mustard
F1642,Nirvaan H.,Rajasthan,Onion,Rabi,4565,4548,10,2023-11-05,4,Wheat
F1643,Shayak C.,Rajasthan,Sugarcane,Kharif,4174,4158,4,2023-02-13,10,Wheat
F1644,Samarth V.,Rajasthan,Wheat,Rabi,2600,2595,26,2023-02-25,8,Maize
F1645,Damini A.,Gujarat,Wheat,Rabi,1992,1865,29,2024-04-30,1,Mustard
F1646,Neelofar G.,Uttar Pradesh,Cotton,Rabi,4082,3885,75,2022-02-04,2,Mustard
F1647,Miraya Z.,Uttar Pradesh,Maize,Zaid,2242,2230,23,2022-04-30,10,Onion
F1648,Jayant S.,Rajasthan,Sugarcane,Zaid,2321,2270,3,2023-04-17,8,Sugarcane
F1649,Bhavin T.,Gujarat,Tomato,Zaid,4892,4724,14,2023-04-09,5,Wheat
F1650,Yakshit R.,Madhya Pradesh,Onion,Zaid,2588,2561,18,2023-10-01,6,Onion
F1651,Emir R.,Karnataka,Sugarcane,Kharif,4884,4705,4,2023-12-05,5,Groundnut
F1652,Anya M.,Punjab,Mustard,Rabi,1660,1485,47,2022-03-23,5,Bajra
F1653,Alia D.,Madhya Pradesh,Onion,Kharif,4166,3977,18,2022-10-10,9,Maize
F1654,Mohanlal S.,Karnataka,Mustard,Kharif,4731,4706,54,2022-05-10,2,Maize
F1655,Farhan C.,Rajasthan,Maize,Kharif,4156,4047,27,2022-08-06,6,Bajra
F1656,Zoya R.,Punjab,Soybean,Zaid,940,843,51,2023-04-06,4,Soybean
F1657,Tarini V.,Uttar Pradesh,Maize,Rabi,3068,2893,20,2024-02-18,2,Potato
F1658,Abram G.,Rajasthan,Sugarcane,Kharif,2633,2607,5,2023-11-26,7,Maize
F1659,Parinaaz S.,Punjab,Soybean,Zaid,4015,3829,42,2023-08-05,8,Maize
F1660,Zeeshan D.,Maharashtra,Cotton,Zaid,2057,2012,73,2022-08-29,5,Potato
F1661,Tarini C.,Bihar,Bajra,Zaid,3455,3337,24,2022-12-29,10,Groundnut
F1662,Dhanuk B.,Punjab,Soybean,Zaid,3720,3601,49,2024-07-20,3,Mustard
F1663,Neysa K.,Madhya Pradesh,Bajra,Zaid,4012,3970,19,2024-03-08,6,Groundnut
F1664,Hazel C.,Maharashtra,Onion,Zaid,4385,4186,19,2024-01-25,7,Tomato
F1665,Siya K.,Rajasthan,Potato,Zaid,2900,2715,22,2024-03-27,8,Bajra
F1666,Baiju C.,Bihar,Wheat,Zaid,3803,3627,23,2022-06-04,2,Tomato
F1667,Pari B.,Bihar,Rice,Kharif,3954,3790,25,2022-02-14,5,Mustard
F1668,Samiha B.,Gujarat,Maize,Kharif,4265,4246,28,2024-01-29,8,Soybean
F1669,Advika T.,Uttar Pradesh,Onion,Zaid,4023,3852,17,2024-04-29,1,Groundnut
F1670,Ahana  V.,Rajasthan,Potato,Rabi,2834,2708,21,2023-02-09,6,Sugarcane
F1671,Kavya B.,Gujarat,Soybean,Zaid,2325,2235,49,2022-07-08,9,Onion
F1672,Mannat K.,Uttar Pradesh,Soybean,Kharif,3254,3191,47,2022-10-28,8,Sugarcane
F1673,Vardaniya V.,Madhya Pradesh,Mustard,Zaid,4347,4185,52,2022-03-20,8,Groundnut
F1674,Krish D.,Gujarat,Mustard,Kharif,3696,3608,45,2022-12-05,9,Cotton
F1675,Kiara D.,Gujarat,Bajra,Zaid,2600,2596,18,2023-03-06,8,Sugarcane
F1676,Shaan M.,Karnataka,Tomato,Kharif,1822,1752,11,2023-09-03,4,Tomato
